oid,type,value
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164654785,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164654786,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164654816,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664181,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664183,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664811,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664812,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664836,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664837,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664862,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664863,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664864,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664873,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664878,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164664879,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164673845,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164673846,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164673847,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164730174,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164730175,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164785855,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164785856,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164785857,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164785858,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164785888,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795253,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795255,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795883,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795884,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795908,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795909,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795934,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795935,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795936,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795945,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795950,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164795951,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164804917,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164804918,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164804919,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164861246,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2164861247,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2165985301,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839119,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839120,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839121,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839122,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839123,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839124,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839125,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839126,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839127,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839128,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839129,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839130,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839132,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839133,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839134,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839135,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839137,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2166839138,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2167035637,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2167035638,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2168132640,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2168132641,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2168132642,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2168132643,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2174501931,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175145930,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175180407,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175180408,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175276992,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175311481,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175311482,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175311483,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175417246,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175442549,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175442550,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175479920,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175479921,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175479935,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175479936,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175479937,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175479938,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175479952,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175507982,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175507983,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175529158,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175536856,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175549441,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175549457,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175549458,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175549459,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2175549460,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2176032009,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2176032011,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2176032013,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2176032014,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2176730155,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178040875,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325869,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325870,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325871,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325872,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325873,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325874,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325875,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325876,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325877,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325878,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325879,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325880,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325881,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325882,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325883,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325884,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325885,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325886,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325887,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325888,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325889,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325890,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325891,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325892,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178325893,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178347656,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2178391455,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179010264,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179022849,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179022865,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179022866,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179022867,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179022868,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149936,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149937,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149951,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149952,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149953,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149954,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149966,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149967,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179149968,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179177998,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179177999,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179339731,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179339996,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179374576,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179374577,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179374579,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2179374580,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181121066,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181121067,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181309046,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181337190,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181337191,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181337200,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181337201,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181388011,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181388012,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181388013,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181388014,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181388015,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181395791,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181395792,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181395793,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181395794,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181395795,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181395796,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181402652,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2181402653,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183528868,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183537270,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183537272,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183537273,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538548,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538600,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538601,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538602,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538603,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538617,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538618,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538619,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538620,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538621,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538623,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538624,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538625,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538626,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538627,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538628,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538629,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538630,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538631,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538632,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538633,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538634,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538635,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538636,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538637,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538638,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538639,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538640,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538641,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538672,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538711,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538713,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538744,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183538745,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543704,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543705,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543708,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543709,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543719,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543732,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543733,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543737,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543738,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543739,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543740,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543741,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543742,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543744,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543753,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543778,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183543779,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549235,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549236,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549237,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549238,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549241,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549242,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549243,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549244,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549246,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549247,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549248,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549249,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549251,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549252,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549253,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183549254,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589908,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589909,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589910,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589911,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589912,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589913,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589914,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589915,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589916,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589917,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589918,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183589919,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590015,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590040,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590041,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590042,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590043,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590044,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590045,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590046,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590047,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590109,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590111,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590112,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590113,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590114,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590115,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590116,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590117,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590118,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590119,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590120,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590121,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590122,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590123,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590124,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590125,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590126,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590127,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590128,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590129,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590130,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590131,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590132,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590133,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590134,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590135,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590136,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590137,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590138,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590139,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590140,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590141,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590142,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590143,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590144,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590145,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590146,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590147,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590148,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590149,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590150,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590151,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590152,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590153,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590154,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590155,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590156,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590157,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590158,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590159,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590169,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2183590170,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184249452,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250894,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250896,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250897,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250899,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250900,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250901,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250902,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250903,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250904,Integer,1
.1.3.6.1.4.1.2011.6.164.1.1.2.100.1.100.2184250911,Integer,1
